Start,End,Total duration,Alarm text,Alarm class
09/11/2018 11:11,09/11/2018 11:12,53,c,O
09/11/2018 11:14,09/11/2018 11:14,5,a,S
09/11/2018 11:14,09/11/2018 11:14,2,c,O
09/11/2018 11:25,09/11/2018 11:26,69,a,S
09/11/2018 11:25,09/11/2018 11:26,64,c,O
09/11/2018 11:30,09/11/2018 11:45,900,b,E
09/11/2018 11:30,09/11/2018 11:45,900,a,S
09/11/2018 11:48,09/11/2018 11:48,16,a,S
09/11/2018 11:48,09/11/2018 11:48,11,c,O
09/11/2018 11:57,09/11/2018 11:57,7,a,S
09/11/2018 11:57,09/11/2018 11:57,2,c,O
09/11/2018 11:58,09/11/2018 11:58,28,a,S
09/11/2018 11:58,09/11/2018 11:58,24,c,O
09/11/2018 12:04,09/11/2018 12:04,22,a,S
09/11/2018 12:04,09/11/2018 12:04,17,c,O
09/11/2018 12:06,09/11/2018 12:07,5,a,S
09/11/2018 12:08,09/11/2018 12:08,29,a,S
09/11/2018 12:08,09/11/2018 12:08,24,c,O
09/11/2018 12:15,09/11/2018 12:15,7,a,S
09/11/2018 12:15,09/11/2018 12:15,4,c,O
09/11/2018 12:21,09/11/2018 12:21,1,c,O
09/11/2018 12:19,09/11/2018 12:19,6,a,S
09/11/2018 12:19,09/11/2018 12:19,2,c,O
09/11/2018 12:20,09/11/2018 12:21,6,a,S
09/11/2018 12:23,09/11/2018 12:23,6,a,S
09/11/2018 12:23,09/11/2018 12:23,2,c,O
09/11/2018 12:26,09/11/2018 12:26,2,a,S
09/11/2018 12:27,09/11/2018 12:28,17,a,S
09/11/2018 12:27,09/11/2018 12:28,14,c,O
09/11/2018 12:29,09/11/2018 12:29,12,a,S
09/11/2018 12:29,09/11/2018 12:29,7,c,O
09/11/2018 12:40,09/11/2018 12:40,3,a,S
09/11/2018 12:49,09/11/2018 12:50,57,a,S
09/11/2018 12:49,09/11/2018 12:50,53,c,O
09/11/2018 12:51,09/11/2018 12:51,20,a,S
09/11/2018 12:51,09/11/2018 12:51,15,c,O
09/11/2018 12:53,09/11/2018 12:54,50,a,S
09/11/2018 12:53,09/11/2018 12:54,47,c,O
09/11/2018 13:00,09/11/2018 13:01,59,a,S
09/11/2018 13:00,09/11/2018 13:01,55,c,O
09/11/2018 13:14,09/11/2018 13:14,31,a,S
09/11/2018 13:14,09/11/2018 13:14,26,c,O
09/11/2018 13:17,09/11/2018 13:29,699,a,S
09/11/2018 13:18,09/11/2018 13:29,694,c,O
09/11/2018 15:15,09/11/2018 15:16,58,a,S
09/11/2018 15:15,09/11/2018 15:16,54,c,O
09/11/2018 15:22,09/11/2018 15:22,18,a,S
09/11/2018 15:22,09/11/2018 15:22,14,c,O
09/11/2018 15:28,09/11/2018 15:31,201,a,S
09/11/2018 15:28,09/11/2018 15:31,196,c,O
09/11/2018 15:41,09/11/2018 15:42,89,a,S
09/11/2018 15:41,09/11/2018 15:42,84,c,O
09/11/2018 17:23,09/11/2018 17:23,1,a,S
09/11/2018 16:15,09/11/2018 16:43,1680,b,E
09/11/2018 16:15,09/11/2018 16:43,1680,a,S
09/11/2018 18:33,09/11/2018 18:33,32,a,S
09/11/2018 18:33,09/11/2018 18:33,27,c,O
09/11/2018 19:00,09/11/2018 19:15,900,b,E
09/11/2018 19:00,09/11/2018 19:15,900,a,S
09/11/2018 20:25,09/11/2018 20:27,105,a,S
09/11/2018 23:45,10/11/2018 00:13,1680,b,E
09/11/2018 23:45,10/11/2018 00:13,1680,a,S
10/11/2018 00:23,10/11/2018 00:24,82,a,S
10/11/2018 00:43,10/11/2018 00:43,35,a,S
10/11/2018 00:45,10/11/2018 00:45,2,a,S
10/11/2018 00:51,10/11/2018 00:53,110,a,S
10/11/2018 00:55,10/11/2018 00:56,5,a,S
10/11/2018 00:59,10/11/2018 00:59,31,a,S
10/11/2018 01:28,10/11/2018 01:28,21,a,S
10/11/2018 01:30,10/11/2018 01:30,6,a,S
10/11/2018 01:55,10/11/2018 01:55,1,a,S
10/11/2018 01:36,10/11/2018 01:36,9,a,S
10/11/2018 01:52,10/11/2018 01:52,2,a,S
10/11/2018 01:57,10/11/2018 01:57,7,a,S
10/11/2018 02:07,10/11/2018 02:07,4,a,S
10/11/2018 02:09,10/11/2018 02:09,2,a,S
10/11/2018 02:15,10/11/2018 02:15,2,a,S
10/11/2018 02:16,10/11/2018 02:16,7,a,S
10/11/2018 02:19,10/11/2018 02:19,2,a,S
10/11/2018 02:27,10/11/2018 02:27,2,a,S
10/11/2018 02:28,10/11/2018 02:28,3,a,S
10/11/2018 02:30,10/11/2018 02:45,900,b,E
10/11/2018 02:56,10/11/2018 02:56,1,a,S
10/11/2018 02:30,10/11/2018 02:45,900,a,S
10/11/2018 02:48,10/11/2018 02:48,5,a,S
10/11/2018 02:55,10/11/2018 02:55,4,a,S
10/11/2018 03:22,10/11/2018 03:22,1,a,S
10/11/2018 03:06,10/11/2018 03:06,17,a,S
10/11/2018 03:09,10/11/2018 03:09,5,a,S
10/11/2018 03:25,10/11/2018 03:26,31,a,S
10/11/2018 03:27,10/11/2018 03:29,93,a,S
10/11/2018 03:33,10/11/2018 03:33,3,a,S
10/11/2018 03:39,10/11/2018 03:40,7,a,S
10/11/2018 03:39,10/11/2018 03:40,4,c,O
10/11/2018 03:41,10/11/2018 03:41,42,a,S
10/11/2018 03:41,10/11/2018 03:41,37,c,O
10/11/2018 03:44,12/11/2018 03:57,173593,a,S
10/11/2018 03:44,11/11/2018 14:56,126719,c,O
10/11/2018 04:30,11/11/2018 14:53,123811,b,E
10/11/2018 09:37,10/11/2018 10:14,2230,d,O
10/11/2018 09:37,10/11/2018 10:14,2230,e,O
11/11/2018 14:54,12/11/2018 03:54,46793,b,E
12/11/2018 03:57,12/11/2018 04:03,353,a,S
12/11/2018 04:04,12/11/2018 04:04,1,a,S
12/11/2018 04:05,12/11/2018 04:05,1,a,S
12/11/2018 04:03,12/11/2018 04:03,9,a,S
12/11/2018 04:03,12/11/2018 04:04,73,a,S
12/11/2018 04:05,12/11/2018 04:10,262,a,S
12/11/2018 04:07,12/11/2018 04:10,162,b,E
12/11/2018 04:10,12/11/2018 06:05,6874,a,S
12/11/2018 04:10,12/11/2018 06:05,6851,b,E
12/11/2018 06:07,12/11/2018 06:08,90,a,S
12/11/2018 06:07,12/11/2018 06:08,86,c,O
12/11/2018 06:09,12/11/2018 06:11,94,a,S
12/11/2018 06:09,12/11/2018 06:11,89,c,O
12/11/2018 06:57,12/11/2018 06:57,35,a,S
12/11/2018 06:57,12/11/2018 06:57,31,c,O
12/11/2018 06:59,12/11/2018 06:59,8,a,S
12/11/2018 06:59,12/11/2018 06:59,3,c,O
12/11/2018 08:45,12/11/2018 09:13,1680,b,E
12/11/2018 08:45,12/11/2018 09:13,1680,a,S
12/11/2018 09:59,12/11/2018 09:59,49,a,S
12/11/2018 10:19,12/11/2018 10:20,32,a,S
12/11/2018 10:19,12/11/2018 10:20,27,c,O
12/11/2018 10:35,12/11/2018 10:36,73,a,S
12/11/2018 10:35,12/11/2018 10:36,68,c,O
12/11/2018 10:47,12/11/2018 10:48,18,a,S
12/11/2018 10:47,12/11/2018 10:48,13,c,O
12/11/2018 11:30,12/11/2018 11:45,900,b,E
12/11/2018 11:30,12/11/2018 11:45,900,a,S
12/11/2018 12:05,12/11/2018 12:05,9,a,S
12/11/2018 12:22,12/11/2018 12:23,115,a,S
12/11/2018 12:22,12/11/2018 12:23,110,c,O
12/11/2018 12:29,12/11/2018 12:29,5,a,S
12/11/2018 12:56,12/11/2018 13:04,491,a,S
12/11/2018 12:56,12/11/2018 13:04,486,c,O
12/11/2018 13:07,12/11/2018 13:24,1062,a,S
12/11/2018 13:07,12/11/2018 13:24,1058,c,O
12/11/2018 13:25,12/11/2018 13:30,265,a,S
12/11/2018 13:26,12/11/2018 13:30,260,c,O
12/11/2018 13:31,12/11/2018 13:40,569,a,S
12/11/2018 13:31,12/11/2018 13:40,564,c,O
12/11/2018 13:46,12/11/2018 13:50,222,a,S
12/11/2018 13:46,12/11/2018 13:50,217,c,O
12/11/2018 13:52,12/11/2018 13:58,385,a,S
12/11/2018 13:52,12/11/2018 13:58,380,c,O
12/11/2018 14:08,12/11/2018 14:08,6,a,S
12/11/2018 14:08,12/11/2018 14:08,2,c,O
12/11/2018 14:09,12/11/2018 14:09,8,a,S
12/11/2018 14:09,12/11/2018 14:09,4,c,O
12/11/2018 14:13,12/11/2018 14:22,513,a,S
12/11/2018 14:23,12/11/2018 14:25,111,a,S
12/11/2018 14:25,12/11/2018 14:26,5,a,S
12/11/2018 14:27,12/11/2018 14:27,18,a,S
12/11/2018 14:27,12/11/2018 14:27,13,c,O
12/11/2018 14:53,12/11/2018 14:53,7,a,S
12/11/2018 15:01,12/11/2018 15:01,2,a,S
12/11/2018 15:06,12/11/2018 15:06,29,a,S
12/11/2018 15:09,12/11/2018 15:10,2,a,S
12/11/2018 15:36,12/11/2018 15:36,11,a,S
12/11/2018 16:15,12/11/2018 16:43,1680,b,E
12/11/2018 16:15,12/11/2018 16:43,1680,a,S
12/11/2018 17:39,12/11/2018 17:39,15,a,S
12/11/2018 17:39,12/11/2018 17:39,11,c,O
12/11/2018 17:45,12/11/2018 17:45,23,a,S
12/11/2018 17:45,12/11/2018 17:45,18,c,O
12/11/2018 18:13,12/11/2018 18:13,1,a,S
12/11/2018 17:46,12/11/2018 17:47,8,a,S
12/11/2018 17:46,12/11/2018 17:47,4,c,O
12/11/2018 18:21,12/11/2018 18:21,1,c,O
12/11/2018 18:11,12/11/2018 18:11,18,a,S
12/11/2018 18:11,12/11/2018 18:11,13,c,O
12/11/2018 18:15,12/11/2018 18:15,4,a,S
12/11/2018 18:21,12/11/2018 18:21,5,a,S
12/11/2018 18:37,12/11/2018 18:39,79,a,S
12/11/2018 18:37,12/11/2018 18:39,75,c,O
12/11/2018 19:00,12/11/2018 19:15,900,b,E
12/11/2018 19:00,12/11/2018 19:15,900,a,S
12/11/2018 19:51,12/11/2018 19:51,1,a,S
12/11/2018 19:18,12/11/2018 19:18,20,a,S
12/11/2018 19:18,12/11/2018 19:18,15,c,O
12/11/2018 19:47,12/11/2018 19:50,178,a,S
12/11/2018 20:36,12/11/2018 20:36,6,a,S
12/11/2018 20:50,12/11/2018 20:50,13,a,S
12/11/2018 20:50,12/11/2018 20:50,9,c,O
12/11/2018 20:57,12/11/2018 20:58,73,a,S
12/11/2018 20:57,12/11/2018 20:58,68,c,O
12/11/2018 21:10,12/11/2018 21:25,892,a,S
12/11/2018 21:10,12/11/2018 21:25,887,c,O
12/11/2018 21:29,12/11/2018 21:30,22,a,S
12/11/2018 21:45,12/11/2018 21:50,300,b,E
12/11/2018 21:45,12/11/2018 21:50,300,a,S
12/11/2018 22:56,12/11/2018 22:56,4,a,S
12/11/2018 22:57,12/11/2018 23:00,199,a,S
12/11/2018 22:57,12/11/2018 23:00,194,c,O
12/11/2018 23:01,12/11/2018 23:02,20,a,S
12/11/2018 23:02,12/11/2018 23:02,16,c,O
12/11/2018 23:45,13/11/2018 00:13,1680,b,E
12/11/2018 23:45,13/11/2018 00:13,1680,a,S
13/11/2018 00:21,13/11/2018 00:23,83,a,S
13/11/2018 00:21,13/11/2018 00:23,78,c,O
13/11/2018 00:41,13/11/2018 00:42,31,a,S
13/11/2018 00:53,13/11/2018 00:53,1,c,O
13/11/2018 00:41,13/11/2018 00:42,26,c,O
13/11/2018 00:48,13/11/2018 00:48,10,a,S
13/11/2018 00:48,13/11/2018 00:48,5,c,O
13/11/2018 00:59,13/11/2018 00:59,1,a,S
13/11/2018 00:53,13/11/2018 00:53,6,a,S
13/11/2018 00:54,13/11/2018 00:54,28,a,S
13/11/2018 00:54,13/11/2018 00:54,25,c,O
13/11/2018 01:04,13/11/2018 01:04,4,a,S
13/11/2018 01:11,13/11/2018 01:12,52,a,S
13/11/2018 01:11,13/11/2018 01:12,47,c,O
13/11/2018 01:15,13/11/2018 01:15,23,a,S
13/11/2018 01:15,13/11/2018 01:15,18,c,O
13/11/2018 01:19,13/11/2018 01:20,102,a,S
13/11/2018 01:19,13/11/2018 01:20,97,c,O
13/11/2018 01:29,13/11/2018 01:30,39,a,S
13/11/2018 01:29,13/11/2018 01:30,34,c,O
13/11/2018 01:31,13/11/2018 01:31,9,a,S
13/11/2018 01:31,13/11/2018 01:31,4,c,O
13/11/2018 01:32,13/11/2018 01:33,41,a,S
13/11/2018 01:32,13/11/2018 01:33,37,c,O
13/11/2018 01:34,13/11/2018 01:34,17,a,S
13/11/2018 01:34,13/11/2018 01:34,12,c,O
13/11/2018 01:56,13/11/2018 01:56,18,a,S
13/11/2018 01:56,13/11/2018 01:56,14,c,O
13/11/2018 02:01,13/11/2018 02:01,8,a,S
13/11/2018 02:01,13/11/2018 02:01,3,c,O
13/11/2018 02:03,13/11/2018 02:03,16,a,S
13/11/2018 02:03,13/11/2018 02:03,11,c,O
13/11/2018 02:26,13/11/2018 02:45,1105,a,S
13/11/2018 02:26,13/11/2018 02:45,1101,c,O
13/11/2018 02:30,13/11/2018 02:45,900,b,E
13/11/2018 02:46,13/11/2018 02:49,178,a,S
13/11/2018 02:46,13/11/2018 02:49,173,c,O
13/11/2018 02:51,13/11/2018 02:52,52,a,S
13/11/2018 02:51,13/11/2018 02:52,48,c,O
13/11/2018 02:53,13/11/2018 02:53,5,a,S
13/11/2018 03:13,13/11/2018 03:13,15,a,S
13/11/2018 03:13,13/11/2018 03:13,11,c,O
13/11/2018 03:16,13/11/2018 03:16,11,a,S
13/11/2018 03:16,13/11/2018 03:16,7,c,O
13/11/2018 03:25,13/11/2018 03:26,56,a,S
13/11/2018 03:25,13/11/2018 03:26,51,c,O
13/11/2018 03:32,13/11/2018 03:32,37,a,S
13/11/2018 03:32,13/11/2018 03:32,32,c,O
13/11/2018 03:45,13/11/2018 03:45,4,a,S
13/11/2018 03:48,13/11/2018 03:48,44,a,S
13/11/2018 03:48,13/11/2018 03:48,39,c,O
13/11/2018 03:53,13/11/2018 03:53,17,a,S
13/11/2018 04:01,13/11/2018 04:01,1,a,S
13/11/2018 03:59,13/11/2018 04:00,15,a,S
13/11/2018 04:00,13/11/2018 04:00,12,c,O
13/11/2018 04:04,13/11/2018 04:05,21,a,S
13/11/2018 04:04,13/11/2018 04:05,18,c,O
13/11/2018 04:07,13/11/2018 04:07,7,a,S
13/11/2018 04:07,13/11/2018 04:07,3,c,O
13/11/2018 04:09,13/11/2018 04:10,35,a,S
13/11/2018 04:09,13/11/2018 04:10,32,c,O
13/11/2018 04:11,13/11/2018 04:11,3,a,S
13/11/2018 04:16,13/11/2018 04:16,1,a,S
13/11/2018 04:14,13/11/2018 04:14,8,a,S
13/11/2018 04:14,13/11/2018 04:14,3,c,O
13/11/2018 04:20,13/11/2018 04:20,4,a,S
13/11/2018 04:25,13/11/2018 04:25,1,a,S
13/11/2018 04:23,13/11/2018 04:23,12,a,S
13/11/2018 04:27,13/11/2018 04:27,1,a,S
13/11/2018 04:23,13/11/2018 04:23,8,c,O
13/11/2018 04:26,13/11/2018 04:26,14,a,S
13/11/2018 04:26,13/11/2018 04:26,9,c,O
13/11/2018 04:29,13/11/2018 06:00,5422,a,S
13/11/2018 04:29,13/11/2018 06:00,5418,c,O
13/11/2018 04:30,13/11/2018 06:00,5400,b,E
13/11/2018 06:06,13/11/2018 06:07,16,a,S
13/11/2018 06:06,13/11/2018 06:07,12,c,O
13/11/2018 06:08,13/11/2018 06:08,2,a,S
13/11/2018 06:11,13/11/2018 06:11,28,a,S
13/11/2018 06:11,13/11/2018 06:11,23,c,O
13/11/2018 06:13,13/11/2018 06:13,8,a,S
13/11/2018 06:13,13/11/2018 06:13,4,c,O
13/11/2018 06:28,13/11/2018 06:28,23,a,S
13/11/2018 06:28,13/11/2018 06:28,19,c,O
13/11/2018 06:30,13/11/2018 06:30,15,a,S
13/11/2018 06:30,13/11/2018 06:30,11,c,O
13/11/2018 06:31,13/11/2018 06:31,3,a,S
13/11/2018 06:35,13/11/2018 06:35,5,a,S
13/11/2018 06:38,13/11/2018 06:38,7,a,S
13/11/2018 06:38,13/11/2018 06:38,3,c,O
13/11/2018 06:41,13/11/2018 06:41,14,a,S
13/11/2018 06:41,13/11/2018 06:41,11,c,O
13/11/2018 06:42,13/11/2018 06:43,7,a,S
13/11/2018 06:43,13/11/2018 06:43,2,c,O
13/11/2018 07:07,13/11/2018 07:07,12,a,S
13/11/2018 07:07,13/11/2018 07:07,7,c,O
13/11/2018 07:09,13/11/2018 07:09,11,a,S
13/11/2018 07:09,13/11/2018 07:09,7,c,O
13/11/2018 07:10,13/11/2018 07:10,6,a,S
13/11/2018 07:10,13/11/2018 07:10,2,c,O
13/11/2018 07:14,13/11/2018 07:14,7,a,S
13/11/2018 07:14,13/11/2018 07:14,3,c,O
13/11/2018 07:16,13/11/2018 07:16,3,a,S
13/11/2018 07:17,13/11/2018 07:17,7,a,S
13/11/2018 07:17,13/11/2018 07:17,2,c,O
13/11/2018 07:32,13/11/2018 07:32,9,a,S
13/11/2018 07:32,13/11/2018 07:32,4,c,O
13/11/2018 07:34,13/11/2018 07:35,90,a,S
13/11/2018 07:34,13/11/2018 07:35,86,c,O
13/11/2018 07:37,13/11/2018 07:37,20,a,S
13/11/2018 07:37,13/11/2018 07:37,16,c,O
13/11/2018 07:43,13/11/2018 07:44,12,a,S
13/11/2018 07:44,13/11/2018 07:44,6,c,O
13/11/2018 08:45,13/11/2018 09:13,1680,b,E
13/11/2018 08:45,13/11/2018 09:13,1680,a,S
13/11/2018 09:14,13/11/2018 09:14,17,a,S
13/11/2018 09:14,13/11/2018 09:14,13,c,O
13/11/2018 09:19,13/11/2018 09:20,70,a,S
13/11/2018 09:19,13/11/2018 09:20,66,c,O
13/11/2018 10:18,13/11/2018 10:19,69,a,S
13/11/2018 10:18,13/11/2018 10:19,66,c,O
13/11/2018 10:25,13/11/2018 10:35,641,a,S
13/11/2018 10:25,13/11/2018 10:35,638,c,O
13/11/2018 11:30,13/11/2018 11:45,900,b,E
13/11/2018 11:30,13/11/2018 11:45,900,a,S
13/11/2018 11:50,13/11/2018 11:55,318,a,S
13/11/2018 11:56,13/11/2018 11:59,179,a,S
13/11/2018 12:07,13/11/2018 12:08,54,a,S
13/11/2018 12:09,13/11/2018 12:10,80,a,S
13/11/2018 12:22,13/11/2018 12:22,3,a,S
13/11/2018 12:27,13/11/2018 12:27,5,a,S
13/11/2018 12:33,13/11/2018 12:33,2,a,S
13/11/2018 12:56,13/11/2018 12:56,17,a,S
13/11/2018 12:57,13/11/2018 12:57,2,a,S
13/11/2018 13:07,13/11/2018 13:07,4,a,S
13/11/2018 13:17,13/11/2018 13:17,1,a,S
13/11/2018 13:09,13/11/2018 13:09,2,a,S
13/11/2018 13:19,13/11/2018 13:19,3,a,S
13/11/2018 13:47,13/11/2018 13:48,8,a,S
13/11/2018 13:54,13/11/2018 13:55,74,a,S
13/11/2018 13:56,13/11/2018 13:57,37,a,S
13/11/2018 13:56,13/11/2018 13:57,32,c,O
13/11/2018 13:58,13/11/2018 13:58,14,a,S
13/11/2018 13:58,13/11/2018 13:58,11,c,O
13/11/2018 14:03,13/11/2018 14:03,4,a,S
13/11/2018 14:04,13/11/2018 14:04,20,a,S
13/11/2018 14:04,13/11/2018 14:04,15,c,O
13/11/2018 14:47,13/11/2018 14:47,21,a,S
13/11/2018 14:47,13/11/2018 14:47,17,c,O
13/11/2018 15:12,13/11/2018 15:15,143,a,S
13/11/2018 15:12,13/11/2018 15:15,139,c,O
13/11/2018 15:24,13/11/2018 15:24,50,a,S
13/11/2018 15:24,13/11/2018 15:24,45,c,O
13/11/2018 15:25,13/11/2018 15:33,477,a,S
13/11/2018 16:01,13/11/2018 16:01,2,a,S
13/11/2018 16:11,13/11/2018 16:11,6,a,S
13/11/2018 16:14,13/11/2018 16:43,1693,a,S
13/11/2018 16:15,13/11/2018 16:43,1680,b,E
13/11/2018 16:15,13/11/2018 16:43,1689,c,O
13/11/2018 17:08,13/11/2018 17:08,1,a,S
13/11/2018 16:56,13/11/2018 16:56,17,a,S
13/11/2018 16:56,13/11/2018 16:56,12,c,O
13/11/2018 17:02,13/11/2018 17:02,5,a,S
13/11/2018 17:03,13/11/2018 17:04,32,a,S
13/11/2018 17:17,13/11/2018 17:18,55,a,S
13/11/2018 17:21,13/11/2018 17:21,2,a,S
13/11/2018 17:41,13/11/2018 17:43,115,a,S
13/11/2018 17:41,13/11/2018 17:43,111,c,O
13/11/2018 18:00,13/11/2018 18:00,2,a,S
13/11/2018 18:15,13/11/2018 18:15,17,a,S
13/11/2018 18:15,13/11/2018 18:15,13,c,O
13/11/2018 19:27,13/11/2018 19:27,1,c,O
13/11/2018 18:34,13/11/2018 18:35,50,a,S
13/11/2018 18:34,13/11/2018 18:35,46,c,O
13/11/2018 19:00,13/11/2018 19:15,900,b,E
13/11/2018 19:00,13/11/2018 19:15,900,a,S
13/11/2018 19:27,13/11/2018 19:27,6,a,S
13/11/2018 19:34,13/11/2018 19:36,141,a,S
13/11/2018 19:34,13/11/2018 19:36,136,c,O
13/11/2018 19:50,13/11/2018 19:52,73,a,S
13/11/2018 19:50,13/11/2018 19:51,68,c,O
13/11/2018 20:00,13/11/2018 20:03,175,a,S
13/11/2018 20:00,13/11/2018 20:03,172,c,O
13/11/2018 20:11,13/11/2018 20:11,7,a,S
13/11/2018 20:11,13/11/2018 20:11,2,c,O
13/11/2018 20:13,13/11/2018 20:46,1973,a,S
13/11/2018 20:46,13/11/2018 20:50,221,a,S
13/11/2018 20:51,13/11/2018 20:52,22,a,S
13/11/2018 20:59,13/11/2018 20:59,5,a,S
13/11/2018 21:01,13/11/2018 21:01,2,a,S
13/11/2018 21:20,13/11/2018 21:21,5,a,S
13/11/2018 21:59,13/11/2018 22:02,196,a,S
13/11/2018 21:59,13/11/2018 22:02,191,c,O
13/11/2018 22:33,13/11/2018 22:34,83,a,S
13/11/2018 22:33,13/11/2018 22:34,78,c,O
13/11/2018 23:12,13/11/2018 23:12,2,a,S
13/11/2018 23:45,14/11/2018 00:13,1680,b,E
13/11/2018 23:45,14/11/2018 00:13,1680,a,S
14/11/2018 01:34,14/11/2018 01:34,7,a,S
14/11/2018 01:42,14/11/2018 01:45,138,a,S
14/11/2018 01:42,14/11/2018 01:45,134,c,O
14/11/2018 02:01,14/11/2018 02:01,3,a,S
14/11/2018 02:23,14/11/2018 02:24,53,a,S
14/11/2018 02:23,14/11/2018 02:24,48,c,O
14/11/2018 02:30,14/11/2018 02:45,900,b,E
14/11/2018 02:30,14/11/2018 02:45,900,a,S
14/11/2018 03:08,14/11/2018 03:09,43,a,S
14/11/2018 03:08,14/11/2018 03:09,38,c,O
14/11/2018 03:22,14/11/2018 03:22,40,a,S
14/11/2018 04:23,14/11/2018 04:24,76,a,S
14/11/2018 04:26,14/11/2018 04:27,101,a,S
14/11/2018 04:30,14/11/2018 06:20,6600,b,E
14/11/2018 04:30,14/11/2018 06:20,6600,a,S
14/11/2018 06:22,14/11/2018 06:22,18,a,S
14/11/2018 06:55,14/11/2018 06:57,99,a,S
14/11/2018 07:47,14/11/2018 07:47,1,a,S
14/11/2018 07:48,14/11/2018 07:48,7,a,S
14/11/2018 07:48,14/11/2018 07:48,2,c,O
14/11/2018 07:52,14/11/2018 07:52,1,c,O
14/11/2018 07:51,14/11/2018 07:51,22,a,S
14/11/2018 07:51,14/11/2018 07:51,18,c,O
14/11/2018 07:54,14/11/2018 07:55,1,a,S
14/11/2018 07:52,14/11/2018 07:52,5,a,S
14/11/2018 07:56,14/11/2018 07:56,10,a,S
14/11/2018 07:56,14/11/2018 07:56,7,c,O
14/11/2018 07:57,14/11/2018 07:57,14,a,S
14/11/2018 07:57,14/11/2018 07:57,10,c,O
14/11/2018 07:58,14/11/2018 07:59,33,a,S
14/11/2018 07:58,14/11/2018 07:59,29,c,O
14/11/2018 08:03,14/11/2018 08:03,2,a,S
14/11/2018 08:04,14/11/2018 08:05,10,a,S
14/11/2018 08:08,14/11/2018 08:08,1,a,S
14/11/2018 08:05,14/11/2018 08:05,6,c,O
14/11/2018 08:07,14/11/2018 08:07,8,a,S
14/11/2018 08:07,14/11/2018 08:07,5,c,O
14/11/2018 08:09,14/11/2018 08:10,15,a,S
14/11/2018 08:09,14/11/2018 08:10,11,c,O
14/11/2018 08:11,14/11/2018 08:11,2,a,S
14/11/2018 08:12,14/11/2018 08:12,24,a,S
14/11/2018 08:12,14/11/2018 08:12,19,c,O
14/11/2018 08:16,14/11/2018 08:16,5,a,S
14/11/2018 08:17,14/11/2018 08:17,10,a,S
14/11/2018 08:17,14/11/2018 08:17,6,c,O
14/11/2018 08:18,14/11/2018 08:18,3,a,S
14/11/2018 08:19,14/11/2018 08:19,2,a,S
14/11/2018 08:20,14/11/2018 08:21,7,a,S
14/11/2018 08:20,14/11/2018 08:21,2,c,O
14/11/2018 08:23,14/11/2018 08:23,1,a,S
14/11/2018 08:22,14/11/2018 08:22,9,a,S
14/11/2018 08:22,14/11/2018 08:22,4,c,O
14/11/2018 08:24,14/11/2018 08:24,2,a,S
14/11/2018 08:25,14/11/2018 08:25,8,a,S
14/11/2018 08:25,14/11/2018 08:25,3,c,O
14/11/2018 08:27,14/11/2018 08:27,8,a,S
14/11/2018 08:27,14/11/2018 08:27,4,c,O
14/11/2018 08:28,14/11/2018 08:28,5,a,S
14/11/2018 08:29,14/11/2018 08:29,9,a,S
14/11/2018 08:29,14/11/2018 08:29,6,c,O
14/11/2018 08:31,14/11/2018 08:32,15,a,S
14/11/2018 08:31,14/11/2018 08:32,12,c,O
14/11/2018 08:33,14/11/2018 08:34,71,a,S
14/11/2018 08:33,14/11/2018 08:34,66,c,O
14/11/2018 08:35,14/11/2018 08:35,5,a,S
14/11/2018 08:43,14/11/2018 08:43,4,a,S
14/11/2018 08:44,14/11/2018 09:23,2320,a,S
14/11/2018 08:44,14/11/2018 09:23,2317,c,O
14/11/2018 08:45,14/11/2018 09:23,2280,b,E
14/11/2018 09:26,14/11/2018 09:27,42,a,S
14/11/2018 09:26,14/11/2018 09:27,38,c,O
14/11/2018 11:12,14/11/2018 11:17,278,a,S
14/11/2018 11:12,14/11/2018 11:17,273,c,O
14/11/2018 11:30,14/11/2018 11:45,900,b,E
14/11/2018 11:30,14/11/2018 11:45,900,a,S
14/11/2018 12:53,14/11/2018 12:53,27,a,S
14/11/2018 12:53,14/11/2018 12:53,22,c,O
14/11/2018 13:00,14/11/2018 13:00,7,a,S
14/11/2018 13:00,14/11/2018 13:00,2,c,O
14/11/2018 13:01,14/11/2018 13:01,7,a,S
14/11/2018 13:02,14/11/2018 13:03,31,a,S
14/11/2018 13:18,14/11/2018 13:18,1,a,S
14/11/2018 13:02,14/11/2018 13:03,26,c,O
14/11/2018 13:08,14/11/2018 13:09,62,a,S
14/11/2018 13:08,14/11/2018 13:09,58,c,O
14/11/2018 13:39,14/11/2018 13:39,3,a,S
14/11/2018 13:40,14/11/2018 13:40,19,a,S
14/11/2018 13:40,14/11/2018 13:40,13,c,O
14/11/2018 13:41,14/11/2018 13:41,2,a,S
14/11/2018 13:44,14/11/2018 13:45,32,a,S
14/11/2018 13:45,14/11/2018 13:45,27,c,O
14/11/2018 14:07,14/11/2018 14:07,8,a,S
14/11/2018 14:07,14/11/2018 14:07,4,c,O
14/11/2018 14:12,14/11/2018 14:12,3,a,S
14/11/2018 14:15,14/11/2018 14:17,133,a,S
14/11/2018 14:25,14/11/2018 14:25,2,a,S
14/11/2018 14:29,14/11/2018 14:29,12,a,S
14/11/2018 14:29,14/11/2018 14:29,6,c,O
14/11/2018 14:30,14/11/2018 14:30,2,a,S
14/11/2018 14:39,14/11/2018 14:39,8,a,S
